,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
CVCL_5078,3.622026085,0,5.130013036,2.806757408,2.472839007,0.019636966,1.918982602,4.934113912,3.574928506,3.361326184,1.67431752,2.293211325,3.938225304,1.811920369,1.858781081,2.471768307,3.129873847,2.97620474,1.877240528,2.994118089,4.133539772,3.059425629,1.289368779,0.076253851,0.004918254,2.298169181,5.459632758,3.043735746,0.953352817,4.706318989,0.048147673,0.072857332,3.171550922,2.748453282,2.035495102,2.125747965,2.667199111,1.950749939,2.661713354,3.546861301,0.013451205,0.778812842,5.574613132,1.22846743,5.247011683,1.175285243,4.532317443,0.081619971,5.156528123,4.373770165,3.120004803,2.210749647,3.36555726,2.546116312,0.039232907,1.10107034,4.920592495,0.143369512,0.009052692,0.209395507,0.001860851,0.091507009,3.777295356,2.420151517,3.313861978,0,0.150294338,3.871206045,3.477643149,3.422356299,3.725009928,3.361837625,7.399077849,2.948489739,3.02239844,5.678269839,0.012650946,0.093644358,3.31207012,3.404734841,2.568383124,4.267926632,2.914735302,1.144048062,0.908253379,0.812103913,2.139623983,3.354928982,1.064986425,1.426629691,0.101950494,2.149144441,2.138165722,1.855325587,0.111659111,3.578859801,0.132123792,3.325459021,2.377085621,2.535310857
CVCL_5079,3.433655592,0,4.86985543,2.724700172,2.072020925,0.019893477,0.114112044,4.289105806,3.951864505,3.474448849,1.599980543,2.586692234,3.716925778,1.588842705,3.296774532,0.194056685,3.81428343,3.492786799,2.22627499,2.963435269,4.429190016,4.724914998,2.381084827,0.015931704,0.004985972,2.523583305,5.163117248,3.007859822,0.225828473,4.800596317,0.046392071,0.096135983,3.521900475,2.45755776,2.301907572,1.883759727,2.534484305,2.480945433,2.6336436,4.089374223,0.033745033,1.789874092,5.3381221,0.339805468,5.232606767,2.055940905,4.436878244,0.015273941,5.202932982,4.542854451,4.110781879,2.535382642,3.496071911,2.790982906,0.249763959,2.117875888,4.586826563,1.438802347,0.009162909,0.614277915,0.007518787,0,3.959051491,3.043053274,3.545891067,0.012174204,0,3.986044036,3.208528796,3.801755527,4.060848864,3.261034317,7.092958419,3.20522909,1.743924852,5.755657019,0,0.00638842,3.668291685,3.504884168,2.543641589,4.048558147,3.086230811,1.410591512,0.022292068,0.020014756,3.070915431,3.113899015,0.571597074,0.703783258,0.013493377,2.384979962,3.877492587,2.346013503,0.084652191,4.100104993,0.017027014,3.769960762,2.746605936,2.644460559
CVCL_5080,3.75394688,0.821456004,5.058273883,2.140209568,2.271476793,0.121462152,3.223270557,5.280585208,2.624099434,3.394129922,0.0706517,2.204590835,3.984728735,3.508425626,3.977906859,0.008596987,4.321905688,3.953332904,2.092643433,3.736846937,5.083424718,5.850996082,0.07796723,0.151679209,0.911654805,2.894525429,5.549139258,3.431059745,0.284840658,4.885912188,2.129729394,0.457006658,1.367980247,2.623973092,3.393792879,1.530874474,2.656566137,0.107219744,2.790485245,4.180745061,0.008364909,0.037140642,5.971076997,2.830870555,5.59362862,4.326910234,3.926076647,0.260507602,4.502687561,3.807798986,3.566328901,1.873895314,4.347843187,3.335931992,2.241895032,2.387834426,4.776677854,0.904049122,0.005627474,0.722320086,0.031788993,1.842295028,4.116056527,2.914493803,3.958313227,0.022220612,0,4.291870258,3.85811507,0.153331459,3.926256646,4.182772147,6.59284969,3.956754192,4.006233937,6.017946024,0.015662445,0.46190167,3.035366935,3.728146353,0.13926742,4.473691901,3.247271183,3.027208935,4.249304541,3.61070984,2.682225161,3.491981453,1.688099305,0.715972742,0.087567285,2.496737282,3.729575604,3.927088018,0.027522379,5.482204288,1.646715527,3.596429233,1.979380224,3.2074429
CVCL_5081,3.800926328,0,4.733272733,2.192122998,2.26139395,0.028935933,5.337997397,5.275327686,3.129443668,3.41590163,0.920563571,2.661708964,4.056468979,0.45678653,2.738416833,0.005488123,3.998051033,3.737651444,2.217605792,2.923783716,3.872014925,5.089536872,0.09069078,0.054781357,0.167726589,3.230517515,5.670622894,2.850507274,0.088534422,4.39218662,3.465807354,2.790621207,0.303334511,2.926883625,2.56126274,0.044729967,2.513964591,4.348608204,3.202695581,3.76156138,0.015915515,4.833295917,4.642453136,1.249755659,4.942758862,2.935847048,3.790174023,0.929186245,4.719206036,4.442924887,3.531737284,2.224464207,3.873071972,2.379974989,0.781473426,2.58295302,4.34700114,2.307922634,0,0.547573591,0.00220867,0.417273581,4.004189028,2.89255355,4.049445685,0,0.257095634,4.383638649,3.051619223,0.157348116,3.504104033,3.985343089,7.320371316,3.862127607,1.947782283,5.908645399,0.007514045,0.014899439,2.825656649,2.947546189,0.092417006,4.538139036,2.745262043,2.206979137,3.833602402,1.082214396,2.622697698,3.492295773,0.028744977,0.73889255,0.133643435,2.356294543,3.997068589,3.218883359,0.013227928,4.274053911,2.516173573,3.70694465,1.927490815,2.840183303
CVCL_5083,3.782738378,0,4.935531469,2.364989046,2.035842422,0.017930826,3.095217824,4.196287059,2.885802634,3.987314825,1.14450478,1.708905675,3.97329366,2.095301942,0.657813141,0.016811914,3.411620661,2.883012624,2.282471548,3.245250442,4.337974536,5.175583125,1.975668188,0.207984074,0.435587019,2.482618503,4.744019675,3.055473258,0.055434886,4.096148029,1.804083696,0.297586398,0.360829018,1.819769254,3.103959537,0.156229763,2.089915873,3.767070728,2.980031614,3.962793701,0.200781507,3.423772994,5.120973772,1.82702308,4.639815531,3.51788309,4.375456582,0.021909832,5.427065018,4.936274166,4.024268455,2.745611156,3.779359478,2.260940274,4.02721746,1.67341341,4.247073618,1.251280835,0.037931553,0.285474535,0.039907421,0.014448358,3.826078683,2.168258114,3.92392058,0,0.08929946,3.979254026,3.441226198,0.19262888,3.474112299,3.835134018,6.550265231,3.325494926,3.414836416,5.716686476,0.037955382,1.523847056,3.185362858,3.258067638,0.349620701,4.004980384,2.634029453,1.42704496,2.977008744,0.892182037,3.037978175,2.892216211,2.49207682,0.800133567,0,2.431622455,3.629873543,1.969302005,0.676911316,3.448076468,0.046969501,3.6001151,2.789618716,2.615935298
CVCL_5086,3.771659408,0,4.800652468,2.859026503,1.848417874,0.008436075,0.158619101,4.614723299,4.270356248,3.310264203,1.114727412,2.92293674,3.337267114,2.567823464,0.633527802,4.12267957,3.947123516,3.625814229,1.672964854,3.017383646,4.035523595,4.67370713,2.453557992,0.134767357,0.016702986,2.625106271,5.119224257,2.977047499,0.101404402,4.701386672,0.045278258,1.326407154,4.286418342,0.554907695,2.549005065,1.978842237,3.311686951,1.95484467,3.52797831,4.406808093,0.045206391,0.03293756,5.446243546,1.407309107,4.610149824,1.052792322,4.478816255,0.025586422,4.686462805,4.579539757,4.406283178,2.179866411,3.534312062,3.020120848,0.662256005,3.068375927,4.737851387,0.008187506,0.015395724,0.835701075,0.009479391,0,4.318259639,2.706892083,3.634136014,0,0.035771057,3.590023379,3.264892273,3.214686004,3.900991758,3.529733591,6.625584381,1.604140068,2.538633325,5.396362468,0.010794405,0.013419256,3.295799878,3.529339712,1.920601308,4.45974707,3.836591167,1.723078015,0.294088868,0.078542998,3.005519482,3.575939496,2.491800816,0.823334147,0.022650372,2.746909274,2.65742377,3.03864219,0.078473482,4.333723155,0.028513878,3.757518761,3.382223033,3.198624332
CVCL_5087,3.269917429,0,5.395187927,1.757530658,2.259571709,0.011667093,0.344132794,4.679012174,2.248881489,3.1232582,1.230646735,2.500407453,3.782447178,2.487196067,3.816345383,0,3.601454836,3.382447161,2.169135725,4.028339569,3.41223952,5.86275688,0.027099813,0.042852727,0.007288278,3.017165955,5.506616253,2.541997786,0.071430638,4.832920956,0.31769318,4.434207382,1.448867433,3.584012669,2.663536238,0.254472157,2.66761046,0.971849194,2.9029987,4.079174912,0.047003561,1.673464981,5.796101108,3.024815365,4.944308148,4.518558514,4.434586926,0.028379449,5.223947633,4.878416291,3.520406941,2.424272896,4.414494364,2.617417845,0.411737532,1.869709751,4.93906466,0.205557141,0,1.723554711,0,0.081691735,4.154869197,2.815538908,3.457408011,0.035159722,0.171454343,5.194160939,4.367862001,0.081764478,3.995533734,2.519152056,6.187928371,3.615951597,0.017527557,5.94856105,0,0.009323684,2.520924002,3.546206973,0.097067729,4.780503862,2.841945331,2.289668099,1.183812133,2.376830372,3.511083641,3.534842682,0.018380422,0.628566093,0,1.95569679,4.925827311,2.150748866,0.006635027,4.17572993,0.026408128,3.453688189,1.911102487,2.504529095
CVCL_5089,4.385611095,0.019606826,4.311157494,2.469146102,2.02495252,0.018172723,3.875222749,4.318478911,2.758392638,3.060487253,1.597513432,2.183756643,3.963469844,1.528518377,0.133706416,1.689951047,3.22690856,2.40535477,1.969745951,2.650456885,4.132344137,5.177371054,0.219839965,0.009734756,0.041350246,3.077601822,5.232220604,2.19594892,5.045526658,4.598596424,0.439714151,0.758193032,0.091781922,2.317987081,2.851648139,1.499359372,2.595638881,5.170141485,2.940275872,4.370603597,0.024748037,1.747008062,5.078117069,0.952699277,5.1046168,4.2752042,3.96633476,0.158211608,4.638686112,4.250508609,4.250516338,1.897281325,3.037601123,2.562763631,0.510607854,2.059769713,3.17877579,0.960568834,0.024908993,0.492378059,0,0.011017821,3.24425351,1.706045103,3.138268693,0.027572502,0,4.466366695,3.41856331,2.531436816,3.864849939,3.671639101,7.212673115,3.20683266,1.23299083,4.956408922,0.017501226,2.102218187,2.518713021,3.002674429,2.743578034,3.37707757,3.369837838,2.502788962,0.892500502,0.05037877,2.743515851,2.372633617,0.740859721,0.754586299,2.700139234,2.369499167,4.158934492,2.407330893,0.413855983,4.254150265,0.050938955,3.352727198,2.476482592,1.977022246
CVCL_5096,4.169166489,0,5.115412411,2.115825333,2.805777758,0.01945114,4.171586645,4.624315819,2.841484329,3.496370724,1.368043951,2.445534534,3.960592868,2.770570325,1.963733184,0.855360829,3.814056039,3.272701429,1.771374236,2.715522128,4.138974424,3.376899763,1.218559004,0.189907121,0.230187193,2.545713741,5.424287897,3.189467368,0.116689351,5.028877274,1.938428186,0.084696746,2.640107649,1.876173695,2.721333355,2.237184154,2.788263874,1.274268993,2.748711497,3.509807171,0.699325898,2.251763317,5.320516573,0.593136209,4.802850595,3.179038742,4.296946827,0.14526647,4.840073818,5.373101156,3.247548219,1.13303615,4.138920223,2.789778477,0.121080998,1.316595373,4.202850632,0.970832122,0,0.229525833,0.025449943,0,4.391796701,2.291510854,3.724493171,0.029452334,0.057455985,4.19420331,2.891950292,3.265702572,3.527501549,3.264609163,6.734638121,1.833098745,0.531863992,5.814148854,3.08525822,0.123668936,3.144586279,3.512611208,0.280434661,4.038306295,2.337810437,2.424867397,0.480438128,2.494138026,2.669460316,2.826346411,0.056018064,0.83048869,0.019730954,2.116097583,4.10920485,2.437748122,1.960095913,4.025199095,0.022129471,3.30904304,2.813738047,2.250261058
CVCL_5098,3.185570154,0,4.803786497,3.225470568,2.00174104,0.044380439,0.375118201,4.839929917,4.355259746,3.155415821,2.074931402,3.105352447,3.033851857,2.794017542,3.508614643,3.060882029,3.597593665,3.659591212,2.901452795,3.472013647,4.230731311,3.562482448,2.517096079,0.135455089,0.044171715,2.534917798,5.003367728,3.196276443,0,4.762375449,0.31395011,0.393465244,3.972248003,2.943372381,2.959752987,2.633891723,3.072843693,0.398823827,2.867450544,4.940158949,0.060168681,0.287012672,5.1232891,1.730530758,5.122056716,2.419527723,4.652139134,0.238063003,4.968096474,4.56352822,4.218633814,1.791596966,3.698496865,3.180558038,0.289486168,2.129765179,4.960854249,1.02189841,0.013758896,1.039431086,0.00565647,0.629791459,3.709963051,2.939424673,3.790869004,0,0,3.553767322,3.477655872,4.404857678,4.025520059,3.161429061,6.478610287,2.786254732,2.897722336,5.310536885,0.038099693,0.028577483,3.352508128,3.925126244,1.451480654,4.109292205,3.962924767,2.083988791,0.43389107,1.954703874,3.090700078,4.129153902,2.413397417,1.521514532,0,3.188835463,2.300241493,0.060374093,0.017008385,4.316425014,1.351077526,4.595392616,3.257597399,3.227035282
CVCL_5100,4.173862472,0,4.637352169,2.232146797,2.635335733,0.05258327,1.368473388,4.232202746,2.501605413,3.274823587,1.398467285,2.402035972,3.837343328,2.146257447,4.372594261,0.006298685,3.476294412,3.147288896,2.237816258,3.484861531,3.918615072,4.652227224,0.337917622,0.055940619,0.071293499,2.773675692,5.682843687,2.907689265,0.157210234,4.541608826,0.893634881,2.308301362,0.900004335,2.997768145,2.206583671,1.316781237,1.836581434,2.246827038,3.041775194,4.343874953,1.092792204,2.318502981,4.966746356,2.531795805,5.314424689,3.623326077,4.454218961,0.071795646,5.069563156,4.694819154,3.809219357,1.710907272,4.117852209,2.518938363,0.219227106,2.109629153,4.394732553,0.258585941,0.006171057,0.579528804,0,0,3.561986764,1.989813697,3.846919454,0.016304888,0.005788076,4.234104147,3.065309231,3.229833858,3.877631883,3.257269775,6.82167213,2.724648803,1.778289252,5.143208832,0.05068064,0.008593205,3.251578415,3.724598867,0.067939391,4.527927147,2.759344912,2.015153462,2.832137867,1.101734124,2.953833039,3.437399945,0.079084186,0,0.009102384,2.359838535,4.190869138,2.397173445,0.018954705,3.666126694,0,3.4945724,2.795088343,2.795031835
CVCL_5101,3.778424828,0,4.569145525,2.62320802,2.039377826,0.131087212,0.812112096,4.765729385,4.059733374,3.653427342,2.738060892,3.290756567,3.095497134,3.83062421,1.460525741,3.063525444,3.702578573,3.031233033,1.848020595,3.087946854,4.2020509,4.199650015,0.878570586,0.372700773,0.012157094,2.337150038,5.95776466,3.095341915,3.402697273,4.883891933,0.026012736,0.053591403,3.13528951,2.2982771,3.255976994,2.996508104,3.501618845,3.49774741,2.830772554,4.124938703,0.010286764,0.28095502,5.085629258,1.419943085,4.906381786,2.849173188,4.50086941,0.419850437,5.02634522,4.419623515,3.664854113,1.605665196,3.801380368,2.726808511,0.155301473,1.169809561,4.590897148,1.858337365,0.017201975,2.771819378,0.002845712,0.027068757,3.404310097,2.389769422,3.463819602,0.022788665,0,3.640271982,3.045853501,5.933610823,3.447780217,3.693014793,6.157343919,2.542253086,0.152988503,5.403233057,0.009662543,0.122690408,2.815693203,3.405727032,4.26819877,3.973376024,2.6508867,1.96126411,1.860709758,0.128429191,2.377258703,3.386339866,0.743081955,1.097520641,0.083473616,1.645277157,3.404783469,1.985878719,0.052299796,4.446860773,0.997780296,3.879013817,2.867447801,2.466934374
CVCL_5102,3.63105576,0,4.962830333,2.51377769,2.663475736,0.022743015,4.799920611,5.503530377,4.183106217,3.142758641,1.431733185,2.226730721,3.692415181,2.049911699,1.474840876,0.047335531,3.3351158,2.723162583,1.937379473,3.053786781,3.820307898,4.970715043,0.841838893,0.02421395,1.291174238,2.301927331,5.582750873,3.268328151,0.865969024,5.40253461,1.645047586,3.345195346,0.176241968,1.935109951,2.867105606,1.738387997,2.579969982,5.343937775,2.663995012,3.892256083,0.075607728,2.143427461,4.702642482,1.000746456,5.450177241,2.839547979,4.393515115,0.174084597,4.903840919,4.381383205,3.654355352,2.588911131,4.759452359,2.678360371,0.691839126,1.557631462,4.518724072,1.278523497,0.010485987,0.557242563,0.012872549,0.165980238,4.317566881,2.090672761,4.331063925,0,2.750263624,4.124361494,3.628815395,0.15427791,3.245916322,3.38936696,6.92758668,2.89690782,0.371669859,5.391437223,0.029093095,1.710224905,2.731881012,3.770000199,1.804809385,3.726949729,2.261627916,1.831183027,1.707545258,1.113265565,2.679846336,2.909480553,0.065299779,0.800588254,0.642972069,2.890857991,3.28244169,2.539570621,0.257344565,4.385708948,0.038555733,4.170351807,2.043816137,2.44754021
CVCL_5103,3.705340327,0,4.893719479,2.466722599,2.763693655,0.096898705,4.422490032,5.152678722,3.500291821,3.740484862,1.767131867,2.010153889,3.713761828,1.249110078,0.131572805,0.304107437,4.067136349,3.5826579,2.066933616,3.759862072,4.296046034,5.102744576,0.061057135,0.423424992,0.010301596,2.864776111,5.595546958,3.392341116,2.750642187,5.199111406,0.343265002,0.635223028,1.561862858,2.230700364,3.366978361,2.044665856,2.592538467,4.398530274,2.837541036,4.429992102,0.130139649,3.013052968,5.199373851,1.416556326,5.173902261,3.931792134,4.72011908,0.169020574,4.98585161,4.823326705,3.98105385,2.817402044,4.472681372,3.289658311,0.93197553,2.562654073,3.816505766,1.430560067,0.008436455,0.556688094,0.008628616,0,4.073217584,2.790611009,4.263700183,0,0.343618502,3.984070505,3.268252305,0.616910935,3.839010405,4.048432302,6.574965711,3.18021843,2.044802013,5.768002345,0,1.597054822,2.921110684,3.958818651,0.915132078,3.835436517,3.001160577,2.370413913,2.579089503,0.867294087,2.893073162,3.169717071,0.683837587,0.235370413,0.276941853,2.74959804,3.942039264,3.105588897,0.75525379,4.105831059,0.005246692,4.57301325,2.701494249,3.131969109
CVCL_5105,4.698194943,0,5.475510855,2.331213773,2.505711884,0.07288278,4.231238832,4.738636679,2.423120388,3.187315066,1.615475318,3.259204156,2.920406116,0.081321149,4.017064575,0.238441055,3.708685241,3.355569454,2.154586116,3.754482615,3.702199765,4.808340041,2.744598473,0.962799956,0.079506253,2.628977568,4.66638996,2.769011336,0,4.354563913,2.050853969,0.883522197,2.452251001,3.787209636,2.238700438,2.29328809,2.674065883,1.824357854,3.272048455,3.887129998,0.187800678,1.479163289,5.596498288,0.707936664,4.62777912,2.068077677,4.126485074,0.358194496,4.534827326,4.376189429,3.320682359,2.222856039,3.446978732,2.435748879,0.128633224,1.389760306,4.507570578,0,0,0.43805578,0.002826372,0.466032015,3.690741392,2.523856559,3.222561882,0.229500419,0.038306358,3.589954192,3.139900333,5.10010567,3.728874713,3.620874257,6.458648659,2.869731476,1.674841516,5.420962677,1.65453267,0.004809638,2.441009121,3.135260879,0.263780278,3.84730617,2.83922746,2.740061795,2.842217306,1.393613239,2.180762282,2.788447543,0.725204999,0.644871561,0,2.336954642,3.909894232,3.854794307,0,3.800194432,0.01707546,3.592201833,2.647134186,2.967891659
CVCL_5111,4.064472049,1.095418475,4.881064892,3.09463688,2.325945652,0.015000481,0.127949774,4.439852556,4.539869739,3.98976081,2.10603989,3.100569992,3.381031332,3.148325422,1.233892372,4.578569698,3.200434942,3.369752051,2.61826935,3.031345938,4.364585532,4.779351243,1.457192061,0.248357228,0.003758152,2.389698024,4.978718406,3.284595181,1.816222318,4.498410557,1.970821833,1.938002678,2.208146591,3.659263988,2.819586378,1.934242206,2.447380246,0.249896522,3.112191038,4.227976202,0.0698085,0.054941062,5.317914115,1.439823357,5.224727047,3.382448884,4.633786268,0.13820671,5.284356004,5.150967413,3.905614957,3.123863912,3.656321708,2.779858408,0.12864457,2.314545107,5.410002698,0.05014443,0,0.39342888,0.097273068,0.394778189,3.94479076,2.818360959,3.946580502,0,0.00648251,3.627151687,3.813747128,1.663667783,4.567987218,2.799409534,6.941891189,3.736060017,3.683948742,5.384746119,0,0,3.569986566,3.530511153,2.927335728,4.505534123,3.771782194,1.533720062,0.185326769,1.195596134,2.744829527,3.642902613,0.438024956,0.55729049,0.040102228,2.660230459,2.402827016,1.81971487,0.307707386,3.821643995,0.229886806,4.153028935,3.241505362,3.258680764
CVCL_5112,3.429468879,0,4.962304054,2.586360843,2.442256487,0.029347934,0.685965332,4.592265113,3.526817221,4.014339069,1.286429471,2.829956242,4.189123789,3.443658178,2.407055556,0.099547331,3.944545106,3.362156236,2.622595495,3.176463431,4.289456894,3.908779277,2.272007111,0.660654302,0.011060048,2.676296633,5.183065744,2.885724251,0.284151644,4.533869164,0.03638352,2.395709428,3.349371014,3.344235888,3.115397233,2.14413455,3.523463713,3.907767289,3.448405203,4.193459502,0.115172085,0.140222574,4.987275729,1.461840448,4.797978686,3.263550897,4.6863951,0.197993897,5.337621597,4.858217766,3.706719539,2.52148184,4.688934223,3.092591675,0.412607061,1.651579884,4.879545741,1.517119742,0.013560349,0.667543234,0,0.086123485,3.045066189,2.480513486,4.367907525,0,0,3.745854215,3.80024395,4.80660888,3.973252401,3.804889235,6.631565575,3.994431123,3.288026329,5.210536314,0,0.10380421,3.390429037,4.235737478,0.250242749,4.209303419,2.809758416,1.611842589,0.064697568,0.214817771,2.940415929,3.135976672,0.189340924,2.624888484,0.216532405,3.36284761,3.418732666,0.126459643,0.049436888,3.599094608,0.185344222,4.380950643,3.019670479,3.383241699
CVCL_5113,0.711662726,0,5.880176817,1.950006261,2.580217389,0.013238753,0.616277293,3.629527673,2.346317448,3.008756853,1.572026796,1.942134043,3.314957146,0.103918802,1.154225841,1.493667408,3.741369106,3.185573794,1.982606422,4.21278434,4.264459103,4.725558975,0.097183921,0.027999925,0.084217284,2.206247882,4.7601471,3.485533252,0.041147189,4.832430489,0.091794951,1.463013339,0.085597502,1.930718505,2.897446641,0.255223537,3.592910965,4.445980733,3.203179876,3.89668154,0.095443607,0.078818168,5.586176478,1.961526572,5.252781087,1.071744813,4.918823924,0.07089775,4.845358692,4.58492043,3.357310636,2.392333045,4.761372556,2.808840454,0.161074386,1.871322079,5.294403094,0.03184628,0.030072877,1.051978064,0.009945459,0,3.534468731,2.243710241,3.799161374,0.024074948,0,4.53795467,3.522335676,0.176780284,2.701770232,3.001047408,6.566888095,4.15236882,0.067890998,6.183006422,0.050031033,0.014784793,2.35772673,3.769844094,0.415212228,4.284986873,2.29402694,1.906919775,1.038317674,0.952532506,2.961968975,2.165942739,0.00300055,0,0,2.539170504,3.993335147,2.145315785,0,3.260969423,0.015063685,4.033113818,2.275817402,1.710245478
CVCL_5126,3.826803893,0,5.124536112,2.142863548,2.633398899,0.023309913,2.638162744,4.170842525,3.146142804,3.940814732,1.796537543,3.020051068,3.401322236,2.440966292,0.912169565,0.018257942,4.234364819,3.618119458,2.524684136,3.363157047,4.183385748,4.120109441,2.878067495,0.67891219,0.060706015,2.582563294,5.855893995,3.237258319,0.180923788,4.898234744,0.711326109,2.482906751,2.722756187,2.884671569,3.335809908,1.799812665,3.828883891,4.246880879,3.047917703,4.395343423,0.042076981,0.791204374,5.57616176,1.44173313,5.537542955,3.220738691,4.243458649,0.118010313,4.691542436,4.424917541,3.436668944,1.913353791,4.249402882,3.235583319,0.378478682,2.693170702,4.371929681,1.460411751,0.021394789,0.762372322,0,0.228305743,3.83622106,2.315437305,4.122494137,0.064928345,0.34082615,3.650851814,3.941605032,4.548346002,3.977242946,4.247601706,5.906452305,3.612855037,0.363345721,5.844525658,0.058783229,0.522029468,3.387382281,3.303189125,1.138583048,4.361348572,3.023321949,2.302371273,2.33896908,1.60656326,2.447740561,3.646244654,0.569225575,0.430670038,0.210274399,2.006838618,4.308893943,2.377975266,0.035070552,3.897259623,0.172393786,3.53063689,2.275939433,2.893553809
CVCL_5127,4.840065525,0.024893714,4.522925226,2.056179562,2.681405953,0.045690387,0.278261448,4.149296737,4.002480633,3.372111891,1.197221428,2.903938054,3.202205726,0.851985258,3.856956854,0.103934568,3.718252481,2.965273764,1.989165587,3.684184525,3.830784234,4.365643166,0.72341653,0.048593988,0.012993875,2.747420048,5.245984692,3.204426769,0.153398867,5.151627779,0.886793488,0.096405097,2.357508063,3.662630929,2.207377287,2.11109217,2.900554245,4.027984487,3.164364407,3.530657038,0.01583001,2.196276019,5.467471176,0.385795789,4.711215769,5.272433864,5.721946626,0.121208712,5.523014953,4.651122297,3.195443712,1.416504706,3.587364425,2.116053288,0.068331221,1.988452872,4.400769022,5.172253151,0,0.34018017,0.004365863,0.487462856,4.292867199,2.73442694,3.262011778,0.021129089,0.113957206,3.695802601,3.918570217,4.171396215,3.813901558,2.941207102,6.575655445,2.908921075,0.995850994,5.976980542,0,0.025774726,3.66824451,3.030428166,0.54237509,3.982406757,1.919207948,2.653130371,0.871303419,2.32975378,2.001940471,3.225712736,0.090731412,0.451449037,0.591273718,1.951998195,3.970934219,2.024539425,0.760942695,4.782869389,0.119121105,2.967129039,1.758228875,3.287124854
CVCL_5129,1.791464094,0,4.425431144,2.328940759,2.230032823,0.044531266,0.24745236,4.081105324,3.321192127,3.425727472,2.718025214,3.261632584,2.822121797,3.035145058,3.584766705,0.01692921,3.279803436,3.04363832,2.541600602,3.481613695,4.016819553,4.723610745,2.671134955,0.375609719,0,3.108152371,5.129074851,3.288387411,0.416497202,4.976982595,0.022397201,2.475911404,4.516716063,4.377320104,3.069057247,0.055192185,2.245595033,0.089703956,2.402619521,4.248313678,2.694227146,4.747419072,5.796240052,2.282665727,4.70503379,4.648219022,4.811793698,0.085490958,5.499411584,5.1109126,3.924983279,2.400438635,4.232761141,2.609976903,0.257656047,2.668682146,5.398121437,6.724122278,0,0.457720052,0.01692921,1.285798899,3.788340736,2.414805364,3.194280517,0,0.023249687,3.169049907,4.238257605,2.458042868,4.543098718,3.706758921,7.133601095,2.276673246,0.908562475,5.321238022,0,0.155822598,2.567311557,3.660312515,0.344225084,5.167848313,3.757046411,1.853867798,0.723936652,0.210586133,2.167541491,3.171906004,0.032349116,0.467355784,0.400583091,2.571868721,4.178686074,1.588368832,0.842539717,5.261478311,0,3.242232488,3.122350066,2.660023746
CVCL_5131,3.634788718,0,4.166713177,1.931084908,1.95096274,0.061099968,3.399887746,5.447220285,4.282148166,3.859245696,1.727147194,3.714323681,3.714161556,2.910366892,1.283306449,0.009797233,2.705767281,1.950474896,2.163533921,3.950418221,4.801229442,3.966585059,0.128385057,0.064966069,0.080282719,3.596990354,5.883506767,3.039625441,0.124337483,5.240216322,0.727105007,2.072374286,2.2470454,1.843183094,2.960670158,1.623074691,3.028126167,3.723531172,2.443219634,3.658427487,0.01895567,1.154296506,4.479573228,0.620239142,5.668755908,3.919027935,3.899350963,0.204785728,5.520675366,4.195587816,3.140828893,2.124993861,4.606655685,2.204491339,0.636390493,1.373728669,4.779888073,0.870130536,0,0.278382346,0.023374707,0.134310482,3.055288127,2.257871385,3.942499977,0.135394549,0.809683345,3.764361535,3.275908573,0.056420872,4.650092208,4.608008148,6.707849649,3.356150043,0.020870399,5.311931585,0.043944645,0.043742542,2.92486493,3.128797217,1.767082083,3.475678455,3.365815929,2.070917843,0.296833647,1.831468755,2.530858436,4.2450044,0.298362526,0,0.009431237,2.49960241,3.578715839,2.343998003,0.027414828,3.20679052,0.385633749,3.998209395,1.849527065,2.749117985
